Latitude,Longitude,Depth,Nitrogen (g/kg),Phosphorus (mg/kg),Potassium (cmol/kg),pH,Temperature (°C),Humidity (%),Rainfall (mm),Time of Day (Hour),Disease,NDVI,Predicted Disease
17.385,78.4867,0-5 cm,0.5967,54.58,0.6367,5.52,31.55,83.91,71.42,9,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.4033,48.35,0.7116,5.81,20.31,66.83,199.36,1,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.6485,37.56,0.5764,5.42,31.05,78.44,131.49,17,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.4864,42.3,0.1614,6.64,25.27,79.87,190.33,9,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.6488,48.64,0.517,4.87,29.5,62.28,162.46,7,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.6369,48.96,0.471,4.93,31.42,76.34,128.46,18,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.5531,44.38,0.7874,5.8,23.33,61.71,144.76,7,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.4309,47.16,0.5155,5.54,23.35,64.68,142.19,12,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.7781,61.88,0.5348,4.85,18.9,53.04,128.28,22,Suboptimal Growth,0.200711487,
17.385,78.4867,15-30 cm,0.5528,38.28,0.2517,7.18,28.61,73.79,142.32,18,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.3611,42.88,0.5725,5.96,24.75,56.23,133.99,18,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.4874,27.49,0.3417,6.05,26.41,90.46,286.11,3,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.6749,26.65,0.9198,5.58,24.57,87.57,296.81,4,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.3743,53.98,0.461,5.95,18.42,71.67,76.35,10,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.2848,21.8,0.66,5.79,20.31,51.86,154.65,18,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.6694,34.9,0.8844,6.21,30.77,77.21,57.37,21,Suboptimal Growth,0.200711487,
17.385,78.4867,15-30 cm,0.5849,41.43,0.203,6.68,29.73,69.2,191.45,10,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.6368,43.83,0.3731,4.81,34.26,64.49,158.0,11,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.5239,37.74,0.3553,6.32,18.18,50.99,196.87,21,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.6773,24.44,0.7354,5.11,17.07,86.87,98.47,17,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.3335,45.61,0.6255,6.18,21.97,55.72,168.86,3,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.4258,33.86,0.2007,7.17,28.39,69.22,116.59,18,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.583,32.03,0.6324,6.44,23.74,57.23,184.15,18,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.1974,48.61,0.3647,5.99,33.82,73.97,139.4,1,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.4662,44.6,0.2286,6.08,27.81,66.02,108.75,13,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.3221,7.74,0.759,5.01,20.82,78.37,106.97,21,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.1759,30.9,0.1881,6.74,21.42,60.45,126.52,16,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.6519,40.15,0.9406,5.36,34.39,69.66,155.78,13,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.3464,63.75,0.9043,7.43,17.01,64.75,131.97,13,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.4432,43.57,0.1835,7.65,26.31,79.11,189.32,7,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.5056,27.31,0.65,6.31,19.86,50.79,134.23,0,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.4139,49.91,0.506,6.42,18.17,57.98,107.11,21,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.4272,40.42,0.541,5.91,25.14,73.21,124.48,8,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.758,48.55,0.5817,5.34,31.46,79.26,178.51,19,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.5845,29.42,0.4835,5.57,24.78,85.42,214.23,23,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.4279,26.11,0.5838,6.19,24.75,73.64,119.37,6,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.5917,39.43,0.2036,7.42,29.29,77.22,133.48,18,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.2439,21.95,0.8232,6.58,16.82,41.3,132.82,23,Suboptimal Growth,0.200711487,
17.385,78.4867,15-30 cm,0.4466,41.09,0.3237,5.51,27.27,91.48,187.26,20,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.3566,38.39,0.4659,4.53,15.41,44.4,93.18,22,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.4079,42.93,0.1554,7.92,27.8,70.52,153.52,16,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.3574,14.13,0.3518,4.3,24.22,73.64,113.42,9,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.1611,52.83,0.5412,5.5,22.34,70.93,121.6,11,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.3822,24.74,0.4566,5.88,23.21,69.43,189.7,5,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.2586,66.02,0.8238,5.39,34.47,61.64,131.94,14,Suboptimal Growth,0.200711487,
17.385,78.4867,15-30 cm,0.6633,31.9,0.4874,5.02,30.2,65.51,134.73,16,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.5585,22.7,0.366,7.31,30.42,90.62,252.55,5,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.5857,32.73,0.5651,6.07,31.37,88.4,292.23,22,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.388,25.31,0.4769,6.03,26.43,75.12,160.57,17,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.5447,23.6,0.2258,6.9,27.76,73.87,115.53,13,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.2237,42.86,0.4525,5.14,34.83,52.88,92.6,18,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.737,17.05,0.2048,5.19,18.14,77.33,63.94,17,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.1528,50.02,0.6006,7.06,32.93,60.65,117.25,23,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.3606,33.1,0.2502,6.3,29.69,92.78,178.14,4,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.4643,29.88,0.2006,7.12,25.05,72.1,183.25,16,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.5639,45.57,0.3335,5.77,25.67,93.96,266.03,22,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.2729,49.24,0.329,5.9,23.85,70.76,166.24,8,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.5983,35.37,0.9347,5.51,24.16,94.61,207.43,5,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.5255,21.27,0.4133,5.8,27.96,70.12,155.3,9,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.3036,43.29,0.5004,5.98,24.16,66.75,129.66,8,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.6128,53.0,0.662,4.15,31.72,85.88,61.09,9,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.6883,18.9,0.3861,6.33,28.21,93.36,176.91,3,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.7392,51.89,0.7683,4.89,31.73,79.88,114.15,12,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.7345,35.3,0.6245,4.56,33.07,66.48,140.35,8,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.6128,30.5,0.4778,7.32,34.69,46.85,145.09,13,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.6045,20.33,0.8263,6.88,24.83,64.63,109.43,18,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.4301,16.97,0.1885,6.22,28.96,91.13,155.76,20,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.6767,36.75,0.85,4.83,30.8,78.46,132.33,6,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.6338,21.46,0.1636,6.14,28.62,93.97,180.99,1,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.793,49.32,0.8721,5.08,32.47,63.94,103.14,13,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.5777,21.22,0.606,4.74,22.96,51.36,143.65,10,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.4072,15.34,0.4229,6.31,29.37,92.36,249.07,4,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.6174,36.0,0.4907,5.14,30.95,68.33,134.65,11,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.5758,38.19,0.2897,5.62,26.21,79.77,183.26,11,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.3207,20.59,0.4306,6.26,20.13,51.35,175.49,3,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.4235,26.43,0.255,6.63,26.98,60.59,159.0,12,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.5242,35.45,0.7866,6.08,21.49,57.66,171.39,18,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.28,44.68,0.2142,5.51,19.42,68.77,164.33,3,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.5669,48.77,0.2663,6.78,28.09,61.92,165.38,18,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.1575,14.23,0.2381,6.66,20.83,42.88,96.32,23,Suboptimal Growth,0.200711487,
17.385,78.4867,15-30 cm,0.4277,46.82,0.5454,6.01,29.97,94.3,237.48,3,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.4662,27.78,0.8883,6.18,31.69,87.27,161.13,22,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.2208,48.5,0.4271,6.48,18.51,50.43,154.19,3,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.2289,49.74,0.7773,5.92,22.1,75.85,195.1,6,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.2208,65.51,0.6532,4.13,23.74,40.86,103.64,12,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.2488,29.13,0.4382,6.31,23.99,78.0,189.08,7,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.4704,47.56,0.7962,6.42,29.12,88.65,256.69,5,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.3648,26.89,0.5088,6.24,27.6,75.09,184.26,16,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.5612,42.36,0.5604,6.48,23.28,66.61,152.22,18,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.4051,24.85,0.8047,5.62,26.73,92.29,181.25,2,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.5118,20.97,0.6813,6.41,22.44,64.86,142.2,16,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.4843,11.78,0.9339,4.57,33.49,62.13,70.75,14,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.4622,41.54,0.2033,7.0,29.81,60.68,129.83,10,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.4119,49.74,0.2027,7.31,28.32,73.88,100.41,6,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.3641,36.5,0.4462,6.96,31.44,91.68,269.86,3,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.5667,37.96,0.3917,5.81,27.77,66.38,120.51,7,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.7397,52.6,0.3565,5.05,32.14,76.43,186.11,12,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.4852,38.05,0.1612,6.18,28.77,93.44,297.56,5,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.338,31.8,0.7971,5.87,27.72,61.8,185.04,6,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.1075,16.37,0.6889,6.0,31.54,42.84,81.52,11,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.5823,21.18,0.5362,5.57,29.75,92.85,244.59,20,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.3975,29.65,0.7351,5.51,22.84,74.5,170.94,16,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.6043,12.82,0.3411,5.1,31.55,81.39,118.73,23,Suboptimal Growth,0.200711487,
17.385,78.4867,15-30 cm,0.324,28.5,0.2574,5.84,22.58,67.37,183.11,22,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.3027,39.31,0.612,5.75,26.55,76.37,149.76,15,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.3954,62.64,0.2673,4.65,30.58,82.39,89.23,4,Suboptimal Growth,0.200711487,
17.385,78.4867,15-30 cm,0.647,29.7,0.9135,6.22,22.79,93.61,280.26,22,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.529,38.88,0.765,6.41,26.71,87.58,222.76,20,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.4799,26.64,0.4408,5.5,26.76,65.89,132.25,17,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.3383,22.13,0.3242,5.69,26.36,76.93,101.6,9,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.5484,32.6,0.4514,6.14,24.03,61.79,169.15,9,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.6784,54.77,0.3905,4.85,31.77,64.67,195.9,8,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.4719,29.36,0.1339,6.91,26.96,61.33,114.61,6,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.6894,41.63,0.9964,5.05,33.08,77.53,179.11,18,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.5747,48.26,0.8445,6.17,23.87,90.46,151.49,20,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.5875,22.63,0.5447,5.86,23.57,61.96,122.95,7,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.3655,45.66,0.1553,7.17,25.3,71.17,106.61,14,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.4157,41.57,0.3148,6.1,23.5,53.53,179.02,0,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.5506,27.15,0.8832,4.41,32.5,89.03,116.64,9,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.6194,40.92,0.8796,5.11,32.1,76.2,164.88,12,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.5127,31.66,0.75,5.56,22.72,52.99,170.56,21,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.5751,26.2,0.1068,7.69,27.66,76.03,171.75,16,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.1489,19.13,0.3293,6.76,16.33,90.88,73.28,2,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.317,45.98,0.2916,5.58,18.46,60.4,190.16,4,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.5274,14.5,0.3903,7.38,28.35,93.89,271.7,0,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.6452,43.08,0.9154,6.87,26.92,88.79,217.43,2,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.6547,44.36,0.4456,6.15,31.18,92.26,161.53,1,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.4698,47.51,0.1531,7.55,25.44,63.57,110.09,15,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.5096,36.11,0.1179,6.96,28.1,78.42,141.96,14,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.4111,33.67,0.2634,6.88,26.65,61.44,146.58,13,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.7121,42.98,0.4753,5.34,29.92,72.23,177.57,15,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.3,29.85,0.7177,6.14,19.0,56.86,127.47,5,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.3814,38.88,0.4517,6.48,18.46,60.11,129.01,22,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.5775,49.48,0.1497,7.57,29.84,75.16,157.33,13,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.7142,67.92,0.2087,4.6,33.78,93.32,142.59,7,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.2798,32.33,0.2266,5.64,23.06,55.61,135.35,23,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.1097,58.66,0.6567,5.4,25.01,71.08,107.92,4,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.6365,13.74,0.3237,6.81,29.03,91.38,186.31,21,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.6558,27.53,0.8285,7.0,28.96,79.26,144.95,22,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.3946,32.36,0.6434,6.13,22.94,63.05,143.52,4,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.5254,33.57,0.1305,7.23,28.44,63.81,196.61,19,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.6436,21.46,0.1249,5.76,27.65,86.99,143.35,1,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.5023,17.75,0.1488,6.52,30.82,91.15,216.68,21,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.5785,29.18,0.9727,6.37,28.71,94.31,279.37,23,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.2515,26.16,0.7605,5.77,27.43,75.9,129.69,9,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.4517,38.47,0.1011,7.44,28.07,71.57,115.49,8,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.4119,21.05,0.1554,7.77,29.95,61.33,172.68,11,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.437,37.11,0.5389,6.94,29.41,89.18,218.39,2,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.6058,10.83,0.4644,6.28,18.69,48.56,54.24,7,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.5755,41.84,0.2425,6.58,29.32,79.56,193.77,8,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.477,32.46,0.5032,6.55,24.16,89.75,293.03,21,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.6567,56.45,0.4181,4.57,29.74,75.82,163.27,13,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.2072,41.57,0.7394,6.08,23.02,68.01,138.85,21,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.6081,16.21,0.2764,5.75,24.56,40.83,111.6,9,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.6087,33.5,0.1702,6.96,30.28,91.25,297.41,0,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.5194,40.19,0.2275,6.32,28.9,90.78,172.96,23,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.4923,45.94,0.2496,7.53,27.82,72.3,105.61,12,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.6048,40.54,0.8603,5.86,24.39,85.08,256.9,4,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.7679,46.78,0.7522,4.58,34.89,67.15,168.21,16,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.2163,40.04,0.2436,5.69,34.45,50.15,141.19,7,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.5142,32.33,0.9997,7.11,21.14,41.56,83.11,8,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.4896,39.03,0.2833,5.53,20.96,56.53,110.64,5,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.2151,38.03,0.6825,5.97,25.61,60.84,163.75,11,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.5372,21.97,0.7645,5.89,28.23,94.43,228.51,2,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.5928,32.78,0.4951,5.9,24.53,52.92,112.81,4,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.6062,56.56,0.4495,5.17,28.47,77.21,105.53,17,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.412,37.94,0.1856,6.17,28.51,91.0,211.64,0,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.3098,27.43,0.2659,5.52,22.4,55.13,147.04,1,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.6662,47.68,0.8123,5.22,31.24,64.32,155.27,19,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.5405,20.78,0.2471,5.94,20.47,63.29,198.17,3,Healthy,0.200711487,
17.385,78.4867,0-5 cm,0.3521,38.91,0.775,6.24,23.79,68.57,137.34,16,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.4094,23.51,0.2176,6.98,29.69,70.99,128.69,19,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.5122,12.19,0.2388,6.75,30.32,92.36,279.2,20,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.4173,26.6,0.919,6.65,22.75,93.95,161.43,21,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.4981,35.4,0.2762,7.11,26.8,68.62,192.19,9,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.1004,26.6,0.2161,4.12,30.7,53.81,113.3,10,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.4623,26.39,0.2134,7.62,27.25,64.13,173.56,15,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.4722,21.79,0.131,7.07,27.83,70.91,123.77,12,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.2574,24.8,0.3865,4.63,28.38,78.99,117.9,10,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.158,7.45,0.4583,5.77,19.71,52.61,125.82,17,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.4568,25.68,0.2519,7.88,26.64,78.88,101.85,7,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.4696,25.59,0.1617,7.28,29.47,74.12,117.27,10,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.5782,40.38,0.216,6.59,25.95,69.1,176.33,10,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.2078,37.08,0.4965,5.01,26.12,87.45,144.73,12,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.6598,51.34,0.3878,5.18,31.72,75.96,133.56,12,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.7393,53.1,0.4145,6.95,25.44,88.2,50.24,1,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.6383,43.45,0.6586,4.82,34.35,79.95,119.05,19,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.7283,52.08,0.9686,4.88,29.52,66.95,113.44,18,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.4427,41.62,0.1784,7.76,25.44,71.1,102.19,19,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.5152,27.35,0.2591,7.45,27.94,67.84,179.12,19,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.1537,36.85,0.3988,6.55,19.91,86.42,119.9,6,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.2982,7.78,0.3766,6.79,23.8,90.27,84.49,5,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.6599,38.82,0.8078,6.47,23.37,88.28,161.12,2,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.6781,41.18,0.945,4.97,28.19,64.23,132.88,17,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.2827,49.17,0.4942,6.17,25.86,63.51,181.41,17,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.5192,19.68,0.2841,7.28,31.95,90.99,254.25,3,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.6089,37.57,0.9574,5.44,34.04,72.61,189.09,15,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.7418,12.72,0.7418,7.11,31.99,78.42,128.76,1,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.5821,22.84,0.2552,7.54,26.07,76.56,148.28,7,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.5529,46.97,0.4545,6.66,28.2,91.71,180.64,21,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.1929,14.88,0.635,6.51,32.33,53.74,55.66,9,Suboptimal Growth,0.200711487,
17.385,78.4867,0-5 cm,0.7113,32.79,0.5958,4.77,34.55,61.56,162.59,12,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.5549,42.86,0.2803,7.81,29.94,61.08,138.72,11,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.7977,55.5,0.3115,4.86,29.15,61.92,105.52,18,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.2097,36.63,0.845,6.42,27.89,89.13,109.88,0,Suboptimal Growth,0.200711487,
17.385,78.4867,15-30 cm,0.5605,43.72,0.3592,6.1,29.83,88.23,176.32,3,Rice Blast,0.200711487,
17.385,78.4867,30-60 cm,0.2669,37.46,0.5079,6.16,26.17,76.36,129.67,8,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.4657,29.57,0.2237,7.42,27.7,70.0,146.56,9,Sheath Blight,0.200711487,
17.385,78.4867,30-60 cm,0.6101,58.43,0.4795,6.37,18.6,59.68,54.39,1,Suboptimal Growth,0.200711487,
17.385,78.4867,30-60 cm,0.6374,56.57,0.1027,6.49,28.94,46.7,84.45,17,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.4987,46.57,0.2024,7.73,25.18,61.45,132.56,6,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.5708,50.5,0.6152,4.35,22.56,92.05,56.69,8,Suboptimal Growth,0.200711487,
17.385,78.4867,5-15 cm,0.4464,48.13,0.2749,7.31,29.01,93.17,199.03,3,Sheath Blight,0.200711487,
17.385,78.4867,5-15 cm,0.5194,34.97,0.5267,5.68,27.03,70.34,166.84,9,Healthy,0.200711487,
17.385,78.4867,5-15 cm,0.5987,38.81,0.6046,5.88,21.41,64.92,159.08,18,Healthy,0.200711487,
17.385,78.4867,30-60 cm,0.5043,26.18,0.2258,7.22,29.01,78.87,159.55,11,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.6346,37.94,0.9371,6.7,22.27,86.17,209.1,0,Rice Blast,0.200711487,
17.385,78.4867,5-15 cm,0.4768,49.71,0.2954,6.39,23.66,53.67,170.83,18,Healthy,0.200711487,
17.385,78.4867,15-30 cm,0.5678,46.63,0.125,7.85,25.91,62.51,167.18,14,Sheath Blight,0.200711487,
17.385,78.4867,15-30 cm,0.537,17.12,0.1093,7.33,31.6,94.0,153.23,2,Sheath Blight,0.200711487,
17.385,78.4867,0-5 cm,0.4133,43.82,0.9962,5.55,23.3,86.27,251.06,2,Rice Blast,0.200711487,
17.385,78.4867,15-30 cm,0.694,51.94,0.8618,5.5,29.77,72.24,148.64,18,Rice Blast,0.200711487,
17.385,78.4867,0-5 cm,0.4928,5.66,0.7182,5.6,24.53,42.67,126.83,12,Suboptimal Growth,0.200711487,
